PharmGKB Accession Id	Name	Generic Names	Trade Names	Brand Mixtures	Type	Cross-references	SMILES	Dosing Guideline	External Vocabulary
PA451753	triazolam	DEA No. 2887,Triazolamum [INN-Latin]	Alti-Triazolam,Apo-Triazo,Clorazolam,Gen-Triazolam,Halcion,Novidorm,Novo-Triolam,Novodorm,Songar		Drug/Small Molecule	DailyMed:db564864-17fc-4ba5-a438-a467ef57a0ca,TTD:DAP000244,chebi:9674,chemSpider:5355,dpd:2230024,drugBank:DB00897,keggDrug:D00387,ndc:0054-4858-51,pubChemCompound:5556,pubChemSubstance:46509147,pubChemSubstance:7847453,url:http://en.wikipedia.org/wiki/Triazolam	Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4Cl)Cl	No	ATC:N05CD(Benzodiazepine derivatives),NDFRT:N0000146407(TRIAZOLAM),RxNorm:10767(Triazolam),UMLS:C0040879(Triazolam)
PA451755	trichloroacetic acid				Drug/Small Molecule		C(=O)(C(Cl)(Cl)Cl)O	No	NDFRT:N0000147292(TRICHLOROACETIC ACID),RxNorm:10773(Trichloroacetic Acid),UMLS:C0040900(Trichloroacetic Acid)
PA451771	trifluoperazine		Apo-Trifluoperazine,Eskazine,Eskazinyl,Fluoperazine,Jatroneural,Modalina,Novo-Trifluzine,PMS Trifluoperazine,Stelazine,Stelazine Concentrate,Stellazine,Synklor,Terfluzine,Trazine,Trifluoperazin,Trifluoperazina,Trifluoperazine Dihydrochloride,Trifluoperazine HCl,Trifluoperazine Hydrochloride,Trifluoromethylperazine,Trifluoroperazine,Trifluoroperazine Dihydrochloride,Trifluoroperazine Hydrochloride,Trifluperazine,Triflurin,Trifluroperizine,Triftazin,Triftazine,Triperazine,Triphtazin,Triphtazine,Triphthasine,Triphthazine,Triphthazine Dihydrochloride,Tryptazine,Tryptazine Dihydrochloride	"Stelabid Forte (Isopropamide Iodide + Trifluoperazine Hydrochloride)","Stelabid No 1 (Isopropamide Iodide + Trifluoperazine Hydrochloride)","Stelabid No 2 (Isopropamide Iodide + Trifluoperazine Hydrochloride)",	Drug/Small Molecule	DailyMed:c2575a86-19e5-44df-8603-ff066bb9c9c5,HET:TFP,TTD:DAP000034,bindingDb:50001886,chebi:45951,chemSpider:5365,dpd:776505,drugBank:DB00831,iupharLigand:214,keggCompound:C07168,ndc:0378-2401-01,pdb:TFP,pubChemCompound:5566,pubChemSubstance:46507961,pubChemSubstance:9377,url:http://en.wikipedia.org/wiki/Trifluoperazine	CN1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F	No	ATC:N05AB(Phenothiazines with piperazine structure),MeSH:C031637(phenothiazine),NDFRT:N0000148042(TRIFLUOPERAZINE),RxNorm:10800(Trifluoperazine),UMLS:C0040979(Trifluoperazine)
PA451773	triflupromazine		Adazine,Fluopromazine,Psyquil,Siquil,Trifluopromazine		Drug/Small Molecule	TTD:DAP000294,chebi:9711,chemSpider:5367,drugBank:DB00508,keggDrug:D00390,pubChemCompound:5568,pubChemSubstance:46507344,pubChemSubstance:7847456,url:http://en.wikipedia.org/wiki/Triflupromazine	CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)C(F)(F)F	No	ATC:N05AA(Phenothiazines with aliphatic side-chain),NDFRT:N0000148043(TRIFLUPROMAZINE),RxNorm:10805(Triflupromazine),UMLS:C0040989(Triflupromazine)
PA451775	trifluridine		F3DThd,F3T,F3TDR,Fluridine,TFDU,TFT,Trifluoromethyldeoxyuridine,Trifluorothymidine,Trifluridina [INN-Spanish],Trifluridine [USAN:INN],Trifluridinum [INN-Latin],Virophta,Viroptic,trifluorothymine deoxyriboside		Drug/Small Molecule	DailyMed:f3a14d86-0ff2-4535-318c-ac8bc8ede42c,TTD:DAP000760,bindingDb:50132298,chemSpider:6020,dpd:2248529,drugBank:DB00432,keggDrug:D00391,ndc:61570-037-75,pubChemCompound:6256,pubChemSubstance:46506192,pubChemSubstance:7847457,url:http://en.wikipedia.org/wiki/Trifluridine		No	ATC:S01AD(Antivirals),NDFRT:N0000147083(TRIFLURIDINE),RxNorm:10803(Trifluridine),UMLS:C0040987(Trifluridine)
PA451776	triglycerides				Drug/Small Molecule			No	NDFRT:N0000022802(TRIGLYCERIDES),UMLS:C0041004(TRIGLYCERIDES)
PA451784	trimethaphan	Thimethaphan,Trimetaphan,Trimetaphanum	Arfonad		Drug/Small Molecule	TTD:DAP001143,chebi:9728,chemSpider:22044,drugBank:DB01116,keggCompound:C07174,pubChemCompound:23576,pubChemSubstance:166148,pubChemSubstance:46508994,url:http://en.wikipedia.org/wiki/Trimethaphan		No	ATC:C02BA(Sulfonium derivatives),NDFRT:N0000007602(Trimethaphan [Chemical/Ingredient]),RxNorm:10828(Trimethaphan),UMLS:C0041040(Trimethaphan)
PA451788	trimethoprim		Abacin,Abaprim,Alprim,Apo-Sulfatrim,Bactin,Bactramin,Bactrim,Bactrim DS,Bactrim Pediatric,Baktar,Chemotrim,Comox,Cotrim,Cotrim D.S.,Drylin,Eusaprim,Fectrim,Gantaprim,Gantrim,Idotrim,Imexim,Instalac,Ipral,Kepinol,Laratrim,Lidaprim,Linaris,Methoprim,Microtrim,Monoprim,Monotrim,Monotrimin,Nopil,Oraprim,Priloprim,Primosept,Primsol,Proloprim,Septra,Septra DS,Septra Grape,Septrin,Sigaprim,Sulfamethoprim,Sulfamethoprim-DS,Sulfamethoxazole & Trimethoprim,Sulfatrim,Sulfatrim Pediatric,Sulfatrim-DS,Sulfatrim-SS,Sulfotrim,Sulmeprim,Sulmeprim Pediatric,Sulprim,Sumetrolim,Supracombin,Suprim,Syraprim,Teleprim,Thiocuran,Tiempe,Tmp-Ratiopharm,Trigonyl,Trimanyl,Trimesulf,Trimeth/Sulfa,Trimethioprim,Trimethopriom,Trimetoprim,Trimexazole,Trimogal,Trimopan,Trimpex,Trimpex 200,Triprim,Unitrim,Uretrim,Uro-Septra,Uroplus,Uroplus DS,Uroplus SS,Wellcoprim		Drug/Small Molecule	TTD:DAP000927,bindingDb:18069,chebi:9731,chemSpider:5376,dpd:2243116,drugBank:DB00440,keggCompound:C01965,keggDrug:D00145,ndc:61570-057-01,pubChemCompound:5578,pubChemSubstance:156267,pubChemSubstance:46507125,url:http://en.wikipedia.org/wiki/Trimethoprim	COc1cc(cc(c1OC)OC)Cc2cnc(nc2N)N	No	ATC:J01EA(Trimethoprim and derivatives),NDFRT:N0000146103(TRIMETHOPRIM),RxNorm:10829(Trimethoprim),UMLS:C0041041(Trimethoprim)
PA451790	trimetrexate	TMQ,TMX,Trimetrexato [INN-Spanish],Trimetrexatum [INN-Latin]	Neutrexin		Drug/Small Molecule	DailyMed:ad0f8925-f817-4460-aa6b-172a043a440b,HET:TMQ,TTD:DAP000635,bindingDb:18268,chemSpider:5381,dpd:2065770,drugBank:DB01157,keggCompound:C11154,keggDrug:D06238,ndc:58178-020-10,pdb:TMQ,pubChemCompound:5583,pubChemSubstance:181153,pubChemSubstance:46505247,url:http://en.wikipedia.org/wiki/Trimetrexate	Cc1c(ccc2c1c(nc(n2)N)N)CNc3cc(c(c(c3)OC)OC)OC	No	ATC:P01AX(Other agents against amoebiasis and other protozoal diseases),NDFRT:N0000148354(TRIMETREXATE),RxNorm:42333(Trimetrexate),UMLS:C0085176(Trimetrexate)
PA451791	trimipramine	Trimeprimina [Italian],Trimeprimine,Trimipramina [INN-Spanish],Trimipraminum [INN-Latin],beta-Methylimipramine	Sapilent,Surmontil,Surmontyl,Temaril		Drug/Small Molecule	TTD:DAP001153,chebi:9738,chemSpider:5382,dpd:761737,drugBank:DB00726,keggDrug:D00394,pubChemCompound:5584,pubChemSubstance:156272,pubChemSubstance:46507121,url:http://en.wikipedia.org/wiki/Trimipramine	CC(CN1c2ccccc2CCc3c1cccc3)CN(C)C	Yes	ATC:N06AA(Non-selective monoamine reuptake inhibitors),NDFRT:N0000148047(TRIMIPRAMINE),RxNorm:10834(Trimipramine),UMLS:C0041056(Trimipramine)
PA451797	triprolidine		Actidil,Myidyl,Triprolidine HCL,Triprolidine Hydrochloride,Venen	"Actifed DM Syrup (dextromethorphan hydrobromide + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Actifed DM Tablets (dextromethorphan hydrobromide + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Actifed Plus Caplet (acetaminophen + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Actifed Plus Caplets (acetaminophen + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Actifed Syrup (pseudoephedrine hydrochloride + triprolidine hydrochloride)","Actifed Tablets (pseudoephedrine hydrochloride + triprolidine hydrochloride)","Coactifed (codeine phosphate + guaifenesin + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Coactifed (codeine phosphate + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Cotrifed (codeine phosphate + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Covan Syrup (codeine phosphate + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Nasal Decongestant Antihistamine (pseudoephedrine hydrochloride + triprolidine hydrochloride)","Ratio-Cotridin (codeine phosphate + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Ratio-Cotridin Expectorant (codeine phosphate + guaifenesin + pseudoephedrine hydrochloride + triprolidine hydrochloride)","Triprofed Tab (pseudoephedrine hydrochloride + triprolidine hydrochloride)",	Drug/Small Molecule	TTD:DAP001065,chemSpider:4445597,drugBank:DB00427,iupharLigand:1228,keggDrug:D01782,pubChemCompound:5282443,pubChemSubstance:153493,pubChemSubstance:46505403,url:http://en.wikipedia.org/wiki/Triprolidine	Cc1ccc(cc1)C(=CCN2CCCC2)c3ccccn3	No	ATC:R06AX(Other antihistamines for systemic use),MeSH:C006399(triprolidine, pseudoephedrine drug combination),NDFRT:N0000148049(TRIPROLIDINE),RxNorm:10849(Triprolidine),UMLS:C0041098(Triprolidine)
PA451799	troglitazone		Noscal,Prelay,Resulin,Rezulin,Romglizone,Romozin		Drug/Small Molecule	chebi:9753,chemSpider:5389,drugBank:DB00197,keggDrug:D00395,pubChemCompound:5591,pubChemSubstance:194350,pubChemSubstance:46504655,url:http://en.wikipedia.org/wiki/Troglitazone	Cc1c(c2c(c(c1O)C)CCC(O2)(C)COc3ccc(cc3)CC4C(=O)NC(=O)S4)C	No	ATC:A10BG(Thiazolidinediones),MeSH:C057693(troglitazone),NDFRT:N0000148466(TROGLITAZONE),RxNorm:72610(troglitazone),UMLS:C0245514(troglitazone)
PA451802	trometamol				Drug/Small Molecule			No	ATC:B05BB(Solutions affecting the electrolyte balance),NDFRT:N0000006938(Tromethamine [Chemical/Ingredient]),UMLS:C0041175(Tromethamine [Chemical/Ingredient])
PA451806	trypsin				Drug/Small Molecule			No	ATC:D03BA(Proteolytic enzymes),NDFRT:N0000147325(TRYPSIN),RxNorm:10890(TRYPSIN),UMLS:C0041236(TRYPSIN)
PA451811	tubocurarine	D-Tubocurarine,D-Tubocurarine Chloride,Isoquinoline Alkaloid,Tubocurarin,Tubocurarine Chloride,Tubocurarinum	Curare,Delacurarine,Jexin,Tubarine		Drug/Small Molecule	TTD:DAP000351,chebi:9774,chemSpider:5778,dpd:640786,drugBank:DB01199,pubChemCompound:6000,pubChemSubstance:148848,pubChemSubstance:46505279,url:http://en.wikipedia.org/wiki/Tubocurarine	CN1CCc2cc(c3cc2[C@@H]1Cc4ccc(cc4)Oc5c6c(cc(c5O)OC)CC[N+]([C@@H]6Cc7ccc(c(c7)O3)O)(C)C)OC	No	ATC:M03AA(Curare alkaloids),NDFRT:N0000148050(TUBOCURARINE),RxNorm:10917(Tubocurarine),UMLS:C0041345(Tubocurarine)
PA451822	l-tyrosine	2-Amino-3-(p-hydroxyphenyl)propionic acid,3-(p-Hydroxyphenyl)alanine,Free-Form L-Tyrosine	Rxosine,Tyrosine,Tyrosine Power		Drug/Small Molecule	HET:TYR,TTD:DAP000808,chebi:17895,chebi:18186,chemSpider:5833,drugBank:DB00135,keggCompound:C01536,pdb:TYR,pubChemCompound:6057,pubChemSubstance:46507885,pubChemSubstance:8144790,url:http://en.wikipedia.org/wiki/L-Tyrosine		No	NDFRT:N0000006152(Tyrosine [Chemical/Ingredient]),UMLS:C0041485(Tyrosine [Chemical/Ingredient])
PA451830	uracil mustard		Aminouracil Mustard,Chlorethaminacil,Demethyldopan,Desmethyldopan,Haemanthamine,Nordopan,Uracil nitrogen mustard,Uracillost,Uracilmostaza,Uramustin,Uramustine		Drug/Small Molecule	TTD:DAP000990,chemSpider:5959,drugBank:DB00791,keggCompound:C11686,keggDrug:D06265,pubChemCompound:6194,pubChemSubstance:13851,pubChemSubstance:46506168,url:http://en.wikipedia.org/wiki/Uracil_mustard	c1c(c(=O)[nH]c(=O)[nH]1)N(CCCl)CCCl	No	NDFRT:N0000146436(URACIL MUSTARD),RxNorm:10996(Uracil Mustard),UMLS:C0041920(Uracil Mustard)
PA451831	urea				Drug/Small Molecule	bindingDb:24961,chebi:16199,drugBank:DB03904,keggCompound:C00086,keggDrug:D00023,pdb:URE,pubChemCompound:1176,pubChemSubstance:3386,pubChemSubstance:46508687	C(=O)(N)N	No	NDFRT:N0000146756(UREA),RxNorm:11002(Urea),UMLS:C0041942(Urea)
PA451835	urofollitropin	FSH-B,FSH-beta,Follicle-stimulating hormone beta subunit,Follitropin beta chain precursor	Fertinex		Drug/Small Molecule	DailyMed:46f7740f-c879-4a77-9a16-2821fd772641,DailyMed:9bb87daf-d156-504e-adaf-4c21383f8d16,TTD:DAP001029,dpd:2268140,drugBank:DB00094,genBank:M16647,iupharLigand:1157,ndc:55566-8505-2,pubChemCompound:62819,pubChemSubstance:204910,uniProtKb:P01225,url:http://en.wikipedia.org/wiki/Urofollitropin	CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@@H]3C(=O)N[C@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)[C@@H](C)O	No	ATC:G03GA(Gonadotropins),NDFRT:N0000147458(UROFOLLITROPIN),RxNorm:134404(Urofollitropin),UMLS:C0524639(Urofollitropin)
PA451836	urokinase	U-plasminogen activator,Urokinase-type plasminogen activator precursor,uPA,urokinase	Abbokinase,Kinlytic		Drug/Small Molecule	DailyMed:bfe5cfb9-591d-4df8-12a3-6555cde3185d,TTD:DAP001194,dpd:749702,drugBank:DB00013,genBank:X02419,ndc:24430-1003-1,uniProtKb:P00749,url:http://en.wikipedia.org/wiki/Urokinase		No	ATC:B01AD(Enzymes),NDFRT:N0000147032(UROKINASE),RxNorm:11055(Urokinase),UMLS:C0042071(Urokinase)
PA451837	ursodeoxycholic acid	(3alpha,5beta,7beta)-3,7-dihydroxycholan-24-oic acid,3,7-Dihydroxycholan-24-oic acid,3-alpha,7-beta-Dihydroxy-5-beta-cholanoic acid,3-alpha,7-beta-Dihydroxycholanic acid,3-alpha,7-beta-Dioxycholanic acid,3alpha,7beta-Dihydroxy-5beta-cholan-24-oic acid,5beta-Cholan-24-oic acid-3alpha,7beta-diol,7-beta-Hydroxylithocholic acid,7beta-Hydroxylithocholic acid,Acide ursodesoxycholique [inn-french],Acido ursodeossicolico [italian],Acido ursodeoxicolico [inn-spanish],Acidum ursodeoxycholicum [inn-latin],Chenodeoxycholic acid,Iso-ursodeoxycholic acid,UDCS,Ursodesoxycholic acid,Ursodiol	Actigall,Antigall,Arsacol,Cholit-ursan,Delursan,Destolit,Deursil,Dom-ursodiol c,Litursol,Lyeton,PHL-ursodiol c,PMS-ursodiol c,Peptarom,Solutrat,Ursacol,Urso,Urso 250,Urso DS,Urso forte,Ursobilin,Ursochol,Ursodamor,Ursofalk,Ursolvan		Drug/Small Molecule	DailyMed:2e799e93-b5a0-40f7-95c5-b40d8a948a0d,HET:IU5,TTD:DNC000420,chebi:9907,chemSpider:29131,dpd:2238984,drugBank:DB01586,iupharLigand:608,keggCompound:C07880,keggDrug:D00734,ndc:0527-1326-01,pdb:IU5,pubChemCompound:31401,pubChemSubstance:46508795,pubChemSubstance:7847799,url:http://en.wikipedia.org/wiki/Ursodiol		No	ATC:A05AA(Bile acid preparations),MeSH:C043346(sarcoursodeoxycholic acid),MeSH:C106883(isoursodeoxycholic acid),NDFRT:N0000007189(Ursodeoxycholic Acid [Chemical/Ingredient]),UMLS:C0042105(Ursodeoxycholic Acid [Chemical/Ingredient])
PA451839	valaciclovir	Valaciclovir Hcl,Valaciclovir Hydrochloride,Valacyclover Hydrochloric,Valacyclover Hydrochloride,Valacyclovir,Valacyclovir Hydrochloride,valaciclovir	Valtrex,Zelitrex		Drug/Small Molecule	DailyMed:f8e0d8f8-cb73-4206-a484-88f5c4fbd719,TTD:DAP000643,bindingDb:50162073,chemSpider:54770,dpd:2246559,drugBank:DB00577,keggCompound:C07184,keggDrug:D00398,ndc:0173-0933-08,pubChemCompound:60773,pubChemSubstance:215420,pubChemSubstance:46508197,url:http://en.wikipedia.org/wiki/Valaciclovir	CC(C)[C@@H](C(=O)OCCOCn1cnc2c1nc([nH]c2=O)N)N	No	ATC:J05AB(Nucleosides and nucleotides excl. reverse transcriptase inhibitors),MeSH:C084555(valacyclovir),NDFRT:N0000006858(valacyclovir [Chemical/Ingredient]),UMLS:C0249458(valacyclovir [Chemical/Ingredient])
PA451843	l-valine	(2S)-2-Amino-3-methylbutanoic acid,(S)-2-Amino-3-methylbutanoic acid,(S)-2-Amino-3-methylbutyric acid,(S)-Valine,(S)-a-Amino-b-methylbutyric acid,2-Amino-3-methylbutanoic acid,2-Amino-3-methylbutyric acid,L-(+)-a-Aminoisovaleric acid,L-a-Amino-b-methylbutyric acid,Valine			Drug/Small Molecule	HET:VAL,chebi:16414,chebi:20506,chemSpider:6050,drugBank:DB00161,keggCompound:C00183,keggDrug:D00039,pdb:VAL,pubChemCompound:6287,pubChemSubstance:3483,pubChemSubstance:46504886		No	NDFRT:N0000006239(Valine [Chemical/Ingredient]),UMLS:C0042285(Valine [Chemical/Ingredient])
PA451846	valproic acid	2-propylvaleric acid,DPA,Di-n-propylacetic acid,Di-n-propylessigsaure,Dipropylacetic acid,Kyselina 2-propylvalerova,Myproic Acid,Propylvaleric acid,Sodium hydrogen divalproate,VPA,Valproate semisodique [French],Valproate semisodium,Valproato semisodico [Spanish],Valproatum seminatricum [Latin],n-DPA,n-Dipropylacetic acid,valproate,valproic acid	Alti-Valproic,Avugane,Baceca,Convulex,Delepsine,Depacon,Depakene,Depakine,Depakote,Deproic,Dom-Valproic,Epilex,Epilim,Epival,Ergenyl,Med Valproic,Mylproin,Novo-Valproic,Nu-Valproic,PMS-Valproic Acid,Penta-Valproic,Sprinkle,Stavzor,Valcote,Valparin,Valproic acid USP,Valproic acid USP24		Drug/Small Molecule	DailyMed:7d5cb52e-37dd-4dfa-a6f4-09f9548846c6,TTD:DNC001659,chebi:9926,chemSpider:3009,clinicalTrials:NCT00088452,clinicalTrials:NCT00312494,clinicalTrials:NCT01272531,dpd:2260654,drugBank:DB00313,keggCompound:C07185,keggDrug:D00399,ndc:0121-0675-16,pubChemCompound:3121,pubChemSubstance:46505925,url:http://en.wikipedia.org/wiki/Valproic_Acid	CCCC(CCC)C(=O)O	No	ATC:N03AG(Fatty acid derivatives),NDFRT:N0000147028(VALPROIC ACID),RxNorm:11118(Valproic Acid),UMLS:C0042291(Valproic Acid)
PA451848	valsartan	valsartan	Diovan,Diovan HCT,Valsarran		Drug/Small Molecule	DailyMed:5ddba454-f3e6-43c2-a7a6-58365d297213,TTD:DAP000363,bindingDb:50049186,chebi:9927,chemSpider:54833,clinicalTrials:NCT00732966,dpd:2244781,drugBank:DB00177,iupharLigand:593,keggDrug:D00400,ndc:0078-0360-34,pubChemCompound:60846,pubChemSubstance:197083,pubChemSubstance:46509000,url:http://en.wikipedia.org/wiki/Valsartan	CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3[nH]nnn3)[C@@H](C(C)C)C(=O)O	No	ATC:C09CA(Angiotensin II antagonists, plain),MeSH:C081489(valsartan),MeSH:C529716(amlodipine-valsartan),NDFRT:N0000148456(VALSARTAN),RxNorm:69749(valsartan),UMLS:C0216784(valsartan)
PA451850	vancomycin	Vancomycin HCL	Vancocin,Vancocin HCL,Vancoled,Vancor		Drug/Small Molecule	DailyMed:99e523d8-9bde-43cb-8434-497015e5dcbd,HET:DVV,TTD:DAP001330,chebi:28001,chemSpider:389935,clinicalTrials:NCT00251017,dpd:2241807,drugBank:DB00512,keggCompound:C06689,keggDrug:D00212,ndc:0338-3551-48,pdb:DVV,pubChemCompound:14969,pubChemCompound:441141,pubChemSubstance:46505261,pubChemSubstance:8914,url:http://en.wikipedia.org/wiki/Vancomycin	CC1C(C(CC(O1)OC2C(C(C(OC2Oc3c4cc5cc3Oc6ccc(cc6Cl)C(C(C(=O)NC(C(=O)NC5C(=O)NC7c8ccc(c(c8)-c9c(cc(cc9O)O)C(NC(=O)C(C(c1ccc(c(c1)Cl)O4)O)NC7=O)C(=O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)CO)O)O)(C)N)O	No	ATC:A07AA(Antibiotics),ATC:J01XA(Glycopeptide antibacterials),NDFRT:N0000148052(VANCOMYCIN),RxNorm:11124(Vancomycin),UMLS:C0042313(Vancomycin)
PA451852	vanillin				Drug/Small Molecule		COc1cc(ccc1O)C=O	No	NDFRT:N0000022791(VANILLIN),UMLS:C0078032(VANILLIN)
PA451858	vasopressin	3-Isoleucyl vasopressin,Arginine oxytocin,Arginine vasotocin,Argiprestocin,Pitressin tannate,Vasopressin, isoleucyl,Vasopressin, non-mammalian,Vasotocin	Pitressin,Pressyn		Drug/Small Molecule	TTD:DAP000018,dpd:693820,drugBank:DB00067,keggCompound:C00840,keggDrug:D00101,pubChemCompound:24774,pubChemSubstance:167533,url:http://en.wikipedia.org/wiki/Vasopressin	CC[C@@H]([C@H]1NC(=O)[C@H](NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)CCC(=O)N)CC(=O)N)C(=O)N2[C@H](CCC2)C(=O)N[C@@H](C(=O)NCC(=O)N)CCC/N=C(\N)/N)N)CC3=CC=C(C=C3)O)C	No	ATC:H01BA(Vasopressin and analogues),NDFRT:N0000146967(VASOPRESSIN),UMLS:C1705480(VASOPRESSIN)
PA451862	vegetable oil				Drug/Small Molecule			No	NDFRT:N0000022792(VEGETABLE OIL),UMLS:C0042438(VEGETABLE OIL)
PA451866	venlafaxine	Venlafaxina [INN-Spanish],Venlafaxine [INN:Ban],Venlafaxinum [INN-Latin]	Effexor,Effexor XR,Elafax		Drug/Small Molecule	DailyMed:2c3f8268-ef43-d58c-7da6-dd44f8feb3be,TTD:DAP000054,chebi:9943,chemSpider:5454,clinicalTrials:NCT00253266,clinicalTrials:NCT00817011,clinicalTrials:NCT00817375,clinicalTrials:NCT01204086,clinicalTrials:NCT01228357,dpd:2237279,drugBank:DB00285,keggCompound:C07187,ndc:0378-4881-01,pubChemCompound:5656,pubChemSubstance:193901,pubChemSubstance:46504593,url:http://en.wikipedia.org/wiki/Venlafaxine	CN(C)CC(c1ccc(cc1)OC)C2(CCCCC2)O	Yes	ATC:N06AX(Other antidepressants),MeSH:C047426(venlafaxine),NDFRT:N0000021906(VENLAFAXINE),RxNorm:39786(venlafaxine),UMLS:C0078569(venlafaxine)
PA451868	verapamil	Verapamil HCl,Verapamil [Usan:Ban:Inn],Verapamilo [INN-Spanish],Verapamilum [INN-Latin]	Apo-Verap,Arpamyl,Berkatens,Calan,Calan SR,Cardiagutt,Cardibeltin,Cordilox,Covera-HS,Dignover,Dilacoran,Drosteakard,Geangin,Iproveratril,Isoptimo,Isoptin,Isoptin SR,NU-Verap,Novo-Veramil,Quasar,Securon,Univer,Vasolan,Veracim,Veramex,Veraptin,Verelan,Verelan PM,Verexamil	"Tarka (trandolapril + verapamil hydrochloride)",	Drug/Small Molecule	DailyMed:7c822705-827f-43c7-8c27-35bc31cf6484,TTD:DAP000040,bindingDb:50005628,chebi:9948,chemSpider:2425,dpd:2239769,drugBank:DB00661,keggCompound:C07188,keggDrug:D02356,ndc:0091-4085-01,pubChemCompound:2520,pubChemSubstance:46508158,pubChemSubstance:7849415,url:http://en.wikipedia.org/wiki/Verapamil		No	ATC:C08DA(Phenylalkylamine derivatives),NDFRT:N0000148054(VERAPAMIL),RxNorm:11170(Verapamil),UMLS:C0042523(Verapamil)
PA451871	verteporfin	verteporfin	Visudyne		Drug/Small Molecule	DailyMed:ac57f330-244d-48f8-a224-459c2bd2a970,chemSpider:4515032,dpd:2242367,drugBank:DB00460,keggDrug:D01162,ndc:0078-0437-61,pubChemCompound:5362420,pubChemSubstance:46506236,pubChemSubstance:7848225,url:http://en.wikipedia.org/wiki/Verteporfin		No	ATC:S01LA(Antineovascularisation agents),MeSH:C098350(verteporfin),NDFRT:N0000148662(VERTEPORFIN),RxNorm:118886(Verteporfin),UMLS:C0387288(Verteporfin)
PA451876	vidarabine	9-beta-D-arabinofuranosyl-adenine,Adenine Arabinoside,Ara Atp,Ara-A,Ara-Atp,Ara-a Triphosphate,Araadenosine,Arabinofuranosyladenine Triphosphate,Arabinoside Adenine,Arabinosyl Adenine,Arabinosyl-Atp,Arabinosyladenine,Arabinosyladenine Triphosphate,Vidarabine Triphosphate	Arasena-A,Spongoadenosine,Vidarabin,Vira-A		Drug/Small Molecule	HET:RAB,TTD:DAP000642,chebi:45327,chemSpider:29966,drugBank:DB00194,keggCompound:C07195,keggDrug:D00406,ndc:61570-367-71,pdb:RAB,pubChemCompound:32326,pubChemSubstance:174304,pubChemSubstance:46506630,url:http://en.wikipedia.org/wiki/Vidarabine		No	ATC:J05AB(Nucleosides and nucleotides excl. reverse transcriptase inhibitors),ATC:S01AD(Antivirals),MeSH:C000101(ara-ATP),NDFRT:N0000146963(VIDARABINE),RxNorm:11194(Vidarabine),UMLS:C0042646(Vidarabine)
PA451877	vinblastine		Nincaluicolflastine,Rozevin,Velban,Velbe,Vinblastin,Vinblastina [Dcit],Vinblastine Sulfate,Vinblastinum [INN-Latin],Vincaleucoblastin,Vincaleucoblastine,Vincaleukoblastine,Vincoblastine		Drug/Small Molecule	DailyMed:b8052de1-dc63-4bac-a2de-b932f6a31bd7,HET:KAR,TTD:DAP000785,bindingDb:50012278,chebi:27375,chemSpider:12773,clinicalTrials:NCT01876082,dpd:2183056,drugBank:DB00570,keggCompound:C07201,ndc:55390-091-10,pdb:KAR,pubChemCompound:13342,pubChemCompound:241903,pubChemSubstance:156698,pubChemSubstance:46504550,url:http://en.wikipedia.org/wiki/Vinblastine		No	ATC:L01CA(Vinca alkaloids and analogues),NDFRT:N0000148055(VINBLASTINE),RxNorm:11198(Vinblastine),UMLS:C0042670(Vinblastine)
